,Â,1970,1975,1980,1985,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,(R) 2013,2014
0,Number registered (thousands),3681.0,4232.0,4374.0,4593.0,4487.0,4481.0,4370.0,4408.0,4906.0,5024.0,5266.0,5293.0,5735.0,5763.0,5926.0,5704.0,5651.0,5849.0,6161.0,6395.0,6649.0,8117.0,8288.0,8356.0,8217.0,7819.0,8190.0,8126.0,8329.0
1,Vehicle-miles (millions),27100.0,34600.0,39800.0,45400.0,51900.0,52900.0,53900.0,56800.0,61300.0,62705.0,64072.0,66893.0,68021.0,70304.0,70500.0,72448.0,75866.0,77757.0,78441.0,78496.0,80344.0,119979.0,126855.0,120207.0,110738.0,103803.0,105605.0,106582.0,109301.0
2,Fuel consumed (million gallons),3968.0,5420.0,6923.0,7399.0,8357.0,8172.0,8237.0,8488.0,9032.0,9216.0,9409.0,9576.0,9741.0,9372.0,9563.0,9667.0,10321.0,8880.0,8959.0,9501.0,9852.0,16314.0,17144.0,16253.0,15097.0,14215.0,14376.0,14502.0,14894.0
3,Average miles traveled per vehicle (thousands),7.4,8.2,9.1,9.9,11.6,11.8,12.3,12.9,12.5,12.5,12.2,12.6,11.9,12.2,11.9,12.7,13.4,13.3,12.7,12.3,12.1,14.8,15.3,14.4,13.5,13.3,12.9,13.1,13.1
4,Average miles traveled per gallon,6.8,6.4,5.7,6.1,6.2,6.5,6.5,6.7,6.8,6.8,6.8,7.0,7.0,7.5,7.4,7.5,7.4,8.8,8.8,8.3,8.2,7.4,7.4,7.4,7.3,7.3,7.3,7.3,7.3
5,Average fuel consumed per vehicle (gallons),1078.0,1281.0,1583.0,1611.0,1862.0,1824.0,1885.0,1926.0,1841.0,1835.0,1787.0,1809.0,1699.0,1626.0,1614.0,1695.0,1826.0,1518.0,1454.0,1486.0,1482.0,2010.0,2068.0,1945.0,1837.0,1818.0,1755.0,1785.0,1788.0
