,Â,1960,1970,1980,1990,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
0,"Operating revenues, total ($ millions)",U,U,U,"(R) 7,149",7281,"(R) 7,711","(R) 7,321","(R) 7,215","(R) 6,890","(R) 7,220","(R) 7,483","(R) 7,730","(R) 7,812","(R) 7,704","(R) 8,020",7917,8517,8996,9244,9987
