Rank,Institution,Total,Federally financed,2012,Unnamed: 5,2013,Unnamed: 7,2014,Unnamed: 9,2015,Unnamed: 11,2012.1,Unnamed: 13,2013.1,Unnamed: 15,2014.1,Unnamed: 17
56.0,Ohio State U.,12683,,11069,,8109,,7224,,10551,,9000,,6678,,5632,
57.0,U. Memphis,6586,,6459,,7115,,7168,,2964,,2498,,3023,,2545,
58.0,"U. Maryland, College Park",7203,,7652,,5652,,7147,,5519,,6022,,4176,,4773,
59.0,Harvard U.,4247,,6842,,7084,,6772,,3649,,4035,,3806,,4662,
60.0,"U. Massachusetts, Amherst",4865,,4455,,5209,,6682,,3300,,3169,,3500,,3810,
61.0,Georgia State U.,5486,,9105,,7286,i,6631,,3240,,3799,,4056,,3935,
62.0,U. Wisconsin-Madison,5678,,5285,,5151,,6352,,3591,,3510,,2979,,4084,
63.0,Texas Tech U.,1673,,3577,,5610,,6246,,70,,149,,257,,807,
64.0,"Washington U., Saint Louis",7169,,6701,,6825,,6148,,4779,,4190,,4405,,3939,
65.0,U. Notre Dame,4160,,4589,,5005,,5769,,2548,,2471,,2860,,3407,
66.0,"U. California, Santa Barbara",6837,,6024,,6672,,5345,,5673,,4630,,5063,,3601,
66.0,"U. North Carolina, Greensboro",1796,,2976,,4565,,5345,,1708,,2588,,2613,,2549,
68.0,"SUNY, Stony Brook U.",6089,,5748,,3093,,5288,,3458,,2917,,2931,,2184,
69.0,"U. Virginia, Charlottesville",8626,,7595,,6443,,5163,,6715,,5922,,5049,,3549,
70.0,U. Florida,6522,,6422,,6626,,5051,,4160,,4795,,5045,,3646,
71.0,U. Central Florida,1590,,1802,,3082,,4663,,1580,,1697,,1724,,2090,
72.0,Northeastern U.,3209,,4422,,5009,,4487,,2530,,3258,,4136,,3427,
73.0,Wayne State U.,5164,,4915,,4527,,4457,,3888,,3616,,3291,,2870,
74.0,Virginia Polytechnic Institute and State U.,3634,,2624,,4564,,4425,,2091,,1417,,2677,,2626,
75.0,U. Arizona,3461,,4524,,4602,,4394,,1979,,2285,,1935,,2048,
76.0,"U. California, Irvine",8947,,7325,,5979,,4313,,6429,,5383,,4053,,2632,
77.0,"U. Texas, El Paso",5013,,5263,,4690,,4280,,2916,,3780,,3629,,2032,
78.0,Columbia U. in the City of New York,6633,,4288,,4464,,4192,,5868,,3700,,3502,,3618,
79.0,Rush U.,3248,,3405,,3884,,4176,,2180,,2474,,3015,,3721,
80.0,"U. Alabama, Birmingham",2195,,1822,,2085,,4161,,1748,,1395,,1729,,3505,
81.0,Drexel U.,3345,,2784,,3688,,4157,,2584,,2125,,2467,,3109,
82.0,"SUNY, U. Buffalo",5076,,4037,,3501,,4138,,3477,,2708,,2944,,2816,
83.0,U. Delaware,3872,,3336,,3737,,4008,,3377,,2914,,3210,,3325,
84.0,Kansas State U.,2405,,2608,,3275,,3979,,1470,,1316,,1920,,2619,
85.0,"Oklahoma State U., Stillwater",1496,,1919,,2025,,3905,,0,,18,,21,,613,
86.0,"U. Alabama, Tuscaloosa",2941,,2482,,3601,,3887,,1720,,1812,,2283,,3121,
87.0,"Purdue U., West Lafayette",5817,,4520,,3768,,3880,,4879,,3293,,1959,,2374,
88.0,"Indiana U.-Purdue U., Indianapolis",1707,,1505,,2880,,3789,,1106,,812,,1527,,1904,
89.0,"Columbia U., Teachers C.",5532,,4465,,4132,,3668,,5078,,3831,,2928,,2864,
90.0,"Texas A&M U., College Station and Health Science Center",3282,,3547,,3423,,3666,,2330,,2140,,1465,,1285,
91.0,Johns Hopkins U.a,5493,i,4213,i,3633,i,3663,i,4900,,3521,,3284,,3109,
91.0,U. Denver,3464,,3589,,2951,,3663,,2873,,3061,,2641,,3353,
93.0,Northwestern U.,4184,,4461,,4264,,3602,,2980,,2645,,2942,,2659,
94.0,North Dakota State U.,3261,,4040,,3697,,3590,,2964,,2207,,2158,,2045,
95.0,U. Utah,2100,,3681,,3588,,3545,,1051,,2184,,2294,,2250,
96.0,George Washington U.,3321,,3585,,3930,,3402,,2448,,2684,,2753,,2402,
97.0,North Carolina State U.,2494,,2556,,2826,,3398,,1905,,1125,,1127,,1976,
98.0,"U. Massachusetts, Boston",5478,,3866,,3301,,3255,,3751,,2350,,1654,,1566,
99.0,Dartmouth C.,5553,,3723,,4457,,3196,,4612,,3174,,3014,,2844,
100.0,"U. California, Davis",3473,,4536,,4450,,3190,,2014,,2576,,2423,,2160,
101.0,Brandeis U.,2929,,2509,,3329,i,3100,i,2792,,2397,,2727,,2548,
102.0,"Colorado State U., Fort Collins",4057,,2479,,2172,,3041,,3272,,1722,,1587,,2340,
103.0,Fuller Theological Seminary,ne,,2329,,3106,,2998,,ne,,0,,0,,0,
104.0,Oregon Health and Science U.,2006,,2055,,2043,,2901,,1767,,1813,,1822,,2847,
105.0,Boston C.,1948,,1906,,2286,,2873,,1336,,1123,,1264,,1882,
106.0,U. Wisconsin-Milwaukee,3455,,3422,,2810,,2845,,2829,,2938,,2351,,2349,
107.0,DePaul U.,2254,,2161,,2660,,2834,,2091,,2066,,2348,,2395,
108.0,Fordham U.,2784,,2814,,2325,,2814,,2299,,2260,,1726,,1665,
109.0,Ohio U.,2243,,2871,,2091,i,2780,i,1740,,2136,,1073,,1365,
110.0,U. New Orleans,943,,977,,1383,,2721,,534,,393,,722,,395,
111.0,"U. California, Riverside",2255,,1438,,2104,,2695,,1821,,1094,,1531,,1919,
112.0,Iowa State U.,1364,,1460,,2101,,2598,,99,,129,,350,,754,
113.0,"SUNY, U. Albany",2504,,1908,,2166,,2593,,2086,,1392,,1282,,1313,
114.0,American U.,1219,,1722,,4371,,2582,,469,,344,,1110,,1032,
115.0,San Francisco State U.,3077,,3561,,3017,,2560,,2438,,2830,,2247,,1528,
116.0,"California State U., San Bernardino",1774,,1454,,1874,,2540,,1774,,1126,,1289,,1089,
117.0,U. Cincinnati,1829,,2090,,2445,,2505,,1045,,1069,,1522,,1503,
118.0,Kent State U.,3072,,2249,,1537,,2447,,2074,,977,,724,,747,
119.0,Emory U.,43662,,2251,,2733,i,2384,,41545,,1675,,1553,,1708,
120.0,Rensselaer Polytechnic Institute,3271,,2946,,2699,,2380,,3016,,2751,,2369,,2174,
121.0,Portland State U.,1503,,1500,,2259,,2256,,1350,,1279,,1964,,1654,
122.0,New School,853,,1163,,1006,,2200,,522,,545,,736,,1677,
123.0,Syracuse U.,2012,,1212,,1542,,2135,,1383,,617,,833,,1284,
124.0,Case Western Reserve U.,1411,,1359,,1754,,2117,,1349,,1269,,1199,,1252,
125.0,U. Vermont,2892,,3068,,2917,,2113,,2883,,2904,,2605,,1860,
126.0,"CUNY, John Jay C. of Criminal Justice",2061,,2014,,2195,,2086,,1094,,1565,,1264,,1496,
127.0,"CUNY, Brooklyn C.",1313,,1369,,1601,,2040,,1093,,1277,,1522,,1957,
128.0,Texas Christian U.,2130,,2523,,2560,,2033,,2081,,2508,,2491,,1992,
129.0,"U. Missouri, Saint Louis",1764,,2276,,2497,,2013,,1609,,1381,,1249,,611,
130.0,"U. Maryland, Baltimore County",2284,,1952,,2297,,2008,,1324,,1117,,1586,,1384,
131.0,Washington State U.,2076,,2203,,3053,i,2004,,1135,,1414,,1293,,871,
132.0,"California State U., Long Beach",2510,i,2387,,1860,,1995,,2465,i,2347,,1831,,1452,
133.0,"U. Missouri, Columbia",1496,,1625,,2045,,1884,,1143,,1246,,1655,,1640,
134.0,Northern Illinois U.,1770,,1630,,1766,i,1859,,1434,,1378,,1283,,1394,
135.0,"U. North Texas, Denton",890,,1890,,2244,,1805,,536,,854,,877,,915,
136.0,U. Louisville,1832,,1780,,1882,,1771,,1468,,1160,,1270,,1022,
137.0,"U. Oklahoma, Norman and Health Science Center",1817,,1476,,1116,,1733,,1475,,974,,626,,1355,
138.0,U. Kansas,1142,,1283,,1438,,1677,,884,,1049,,1256,,1253,
139.0,"U. Puerto Rico, Rio Piedras",2199,,1709,,1633,,1600,,1525,,953,,881,,503,
140.0,U. Rhode Island,1647,,2204,,1495,,1572,,1620,,1979,,1105,,1170,
141.0,"U. California, Merced",1477,,1030,,864,,1548,,1106,,592,,168,,493,
142.0,Old Dominion U.,3178,,2854,,1938,,1530,,1184,,1257,,1484,,1268,
143.0,"CUNY, Queens C.",2331,,1909,,1697,,1515,,2154,,1726,,1390,,1088,
144.0,Miami U.,1734,,1021,i,1464,,1463,,1176,,727,,1177,,1084,
145.0,Clark U.,617,,364,,995,,1430,,369,,224,,593,,373,
146.0,Wright State U.,1399,,1292,,1357,,1413,,1023,,920,,1012,,915,
147.0,Catholic U. of America,738,,1057,,1204,,1377,,709,,1051,,1201,,1345,
148.0,"U. Nevada, Reno",659,,291,,724,,1366,,659,,248,,574,,1025,
149.0,U. Akron,563,,967,,1226,,1353,,0,,389,,611,,341,
150.0,"U. Massachusetts, Lowell",440,,1006,,1220,,1337,,23,,280,,285,,245,
151.0,"U. Texas, Dallas",3168,,2799,,1145,,1322,,966,,836,,660,,1093,
152.0,"U. Tennessee, Knoxville",1483,,1453,,1397,,1320,,1246,,1081,,1046,,738,
153.0,Massachusetts Institute of Technology,2141,,1672,,1001,,1307,,1428,,666,,370,,475,
154.0,Georgetown U.,1745,,1789,,1633,,1306,,1416,,1518,,1379,,895,
155.0,"Rutgers, State U. New Jersey, Newark",3554,,1525,,1706,,1304,,2823,,1091,,1331,,1170,
156.0,"U. Missouri, Kansas City",1320,,979,,1599,,1287,,973,,694,,679,,885,
157.0,Tennessee Technological U.,682,,724,,883,,1275,,653,,561,,631,,493,
158.0,Rice U.,829,,594,,728,,1265,,633,,371,,419,,505,
159.0,Mississippi State U.,1520,,1040,,1108,,1235,,530,,186,,147,,273,
160.0,Gallaudet U.,1519,,1837,,1527,,1219,,1249,,1604,,1217,,787,
161.0,"Brigham Young U., Provo",401,,777,,974,,1205,,267,,402,,647,,953,
161.0,"U. Texas, Arlington",1132,,915,,1500,,1205,,263,,327,,473,,46,
163.0,Rosalind Franklin U. of Medicine and Science,717,,1050,,713,,1184,,521,,893,,619,,908,
164.0,Howard U.,2707,,1428,,921,,1117,,2312,,1200,,748,,886,
165.0,U. South Dakota,752,,575,,1137,,1100,,235,,182,,536,,458,
166.0,U.S. Air Force Academy,6,,0,,1,i,1053,,0,,0,,0,,479,
167.0,Southern Methodist U.,1529,,1176,,1389,,1020,,1332,,830,,1020,,677,
168.0,"California State U., Northridge",3939,,2030,,1027,,1011,,3878,,1602,,1022,,993,
169.0,Florida Atlantic U.,4119,,1947,,1248,,997,,1972,,1650,,988,,934,
170.0,Azusa Pacific U.,732,i,ne,,ne,,990,,403,i,ne,,ne,,323,
171.0,Wichita State U.,935,,556,,2010,,983,,555,,514,,405,,781,
172.0,Barnard C.,1470,,1133,,979,,960,,1353,,1041,,954,,851,
173.0,"U. Nevada, Las Vegas",531,,725,,1167,,957,,450,,609,,1001,,883,
174.0,U. Colorado Colorado Springs,854,,1055,,1112,,954,,242,,325,,470,,611,
175.0,U. Colorado Denver and Anschutz Medical Campus,370,,1754,,1077,,927,,213,,1335,,1038,,897,
176.0,"CUNY, City C.",1391,,956,,1149,,920,,1079,,693,,783,,735,
177.0,"U. Texas, San Antonio",299,,220,,201,,911,,160,,121,,30,,308,
178.0,Bryn Mawr C.,547,,397,,554,,909,,75,,119,,173,,270,
179.0,Baylor U.,565,,122,,880,,898,,462,,31,,80,,164,
180.0,West Virginia U.,656,,1181,,568,,881,,75,,96,,70,,176,
181.0,"U. Arkansas, Fayetteville",429,,709,,585,,860,,60,,265,,277,,564,
182.0,Tulane U.,862,,1370,,908,,850,,785,,949,,806,,676,
183.0,Michigan Technological U.,0,,0,,0,,831,,0,,0,,0,,260,
184.0,U. Tulsa,490,,479,,856,,824,,199,,69,,253,,236,
185.0,Loyola Marymount U.,379,,343,,886,,795,,311,,217,,154,,339,
186.0,"Loyola U., Chicago",399,,549,,683,,792,,228,,290,,243,,273,
187.0,U. West Florida,310,,439,,751,,779,,252,,250,,468,,496,
188.0,Marquette U.,82,,164,,351,,766,,52,,47,,97,,323,
189.0,Clemson U.,1118,,792,,397,,750,,827,,653,,354,,589,
190.0,Illinois Institute of Technology,1267,,1801,,1288,,719,,1238,,1785,,1288,,719,
191.0,Uniformed Services U. of the Health Sciences,683,,572,,285,,707,,259,,426,,183,,540,
192.0,Wesleyan U.,1142,,1160,,1090,,690,,932,,1076,,746,,494,
193.0,"Montana State U., Bozeman",160,,352,,577,,685,,145,,314,,401,,563,
194.0,Reed C.,386,,472,,539,,677,,207,,326,,367,,416,
195.0,C. Charleston,709,,825,,946,,648,,366,,448,,363,,333,
196.0,Alabama A&M U.,629,i,625,i,621,i,617,i,516,i,516,i,515,i,514,i
197.0,"U. California, Santa Cruz",381,,390,,377,,614,,125,,125,,204,,275,
198.0,"Louisiana State U., Baton Rouge",1475,,1026,,1168,,607,,937,,785,,880,,447,
199.0,Davidson C.,326,,647,,477,,598,,211,,503,,374,,560,
200.0,Saint Louis U.,321,,101,,457,,590,,240,,56,,337,,410,
201.0,"U. Montana, Missoula",513,,549,,372,,589,,423,,494,,304,,497,
202.0,Morehead State U.,346,,427,,231,,587,,332,,393,,179,,508,
203.0,East Carolina U.,1067,,850,,757,,550,,676,,536,,491,,336,
204.0,Rhode Island C.,406,,278,,260,,533,,321,,169,,260,,285,
205.0,"Indiana U., South Bend",181,,289,,380,,520,,0,,0,,0,,0,
206.0,Lehigh U.,235,,494,,375,,509,,184,,330,,231,,323,
207.0,U. Southern Mississippi,406,,507,,670,,469,,256,,21,,211,,242,
208.0,James Madison U.,89,,94,,332,,463,,43,,29,,68,,89,
209.0,Smith C.,435,,617,,569,,457,,344,,535,,536,,405,
210.0,Western Washington U.,634,,491,,494,,456,,308,,282,,193,,163,
211.0,Chapman U.,0,,0,,167,,450,,0,,0,,153,,416,
212.0,East Tennessee State U.,561,,496,,554,,446,,355,,393,,389,,304,
213.0,Wake Forest U.,486,,472,,485,,406,,385,,393,,317,,245,
214.0,U. Richmond,874,,342,,454,,395,,809,,307,,349,,343,
215.0,"Auburn U., Auburn",600,,508,,447,,390,,441,,345,,205,,182,
216.0,U. Mississippi,371,,67,,165,,388,,28,,4,,1,,0,
217.0,"Southern Illinois U., Carbondale",1189,,1251,,773,,384,,754,,749,,478,,187,
217.0,Western Michigan U. and Homer Stryker M.D. School of Medicine,426,,105,,196,,384,,324,,11,,66,,249,
219.0,Tuskegee U.,0,,0,,0,i,380,i,0,,0,,0,i,226,i
220.0,Idaho State U.,395,,99,,146,,379,,377,,96,,138,,367,
221.0,"CUNY, Graduate Center",464,,129,,761,,362,,101,,79,,152,,44,
222.0,"U. Massachusetts, Dartmouth",358,,483,,516,,358,,253,,175,,90,,66,
223.0,Villanova U.,233,i,171,i,381,,350,,147,i,119,,133,,46,
224.0,Salisbury U.,12,,18,,20,,346,,0,,0,,0,,0,
225.0,Pacific U.,0,,40,,315,i,341,,0,,40,,268,,186,
226.0,Louisiana Tech U.,401,,316,,364,,336,,0,,0,,0,,0,
227.0,U. New Hampshire,1039,,609,,783,,332,,572,,398,,565,,0,
228.0,"U. Hawaii, Manoa",79,,280,,358,,326,,0,,260,,329,,299,
229.0,Providence C.,ne,,168,,ne,,317,,ne,,164,,ne,,269,
230.0,Grinnell C.,187,,223,,237,,315,,0,,0,,0,,0,
231.0,Northern Arizona U.,158,,267,,368,,312,,93,,229,,345,,204,
232.0,Northern Kentucky U.,393,,274,,274,,306,,368,,250,,252,,287,
233.0,Montclair State U.,120,,368,,415,,303,,114,,328,,411,,286,
234.0,Bowling Green State U.,425,,398,,226,,301,,393,,319,,70,,102,
235.0,Sewanee: U. of the South,27,,ne,,511,,292,,0,,ne,,0,,0,
236.0,"St. John's U., Manhattan",523,,258,,343,,289,,516,,140,,191,,164,
237.0,"California State U., Los Angeles",665,,390,,333,,283,,661,,360,,332,,283,
237.0,West Chester U. Pennsylvania,378,,159,,151,,283,,225,,126,,47,,9,
239.0,C. of William and Mary and Virginia Institute of Marine Science,666,,881,,668,,276,,533,,301,,378,,151,
240.0,"U. Alabama, Huntsville",175,,259,,227,,267,,54,,95,,120,,150,
241.0,"Arkansas State U., Jonesboro",83,,223,,267,,259,,83,,209,,236,,217,
242.0,Appalachian State U.,5,,144,,410,,258,,4,,125,,394,,249,
243.0,Central Michigan U.,634,,630,,533,,257,,443,,430,,340,,84,
244.0,Williams C.,178,,115,,326,,256,,26,,0,,23,,51,
245.0,"U. North Carolina, Wilmington",230,,222,,133,,248,,217,,124,,71,,195,
246.0,"Indiana U.-Purdue U., Fort Wayne",1,,286,,319,,244,,0,,222,,209,,179,
247.0,"U. Louisiana, Lafayette",275,,299,,243,,243,,0,,0,,0,,0,
248.0,Eastern Michigan U.,89,,29,,29,,241,,89,,26,,20,,236,
249.0,Swarthmore C.,297,,285,,282,,239,,241,,239,,188,,176,
250.0,Nova Southeastern U.,59,,138,,249,,236,,50,,115,,180,,131,
251.0,Cleveland State U.,76,,76,,79,,231,i,46,,23,,48,,57,
252.0,Claremont Graduate U.,400,,650,,637,i,222,i,400,,650,,637,i,191,i
253.0,Rowan U.,45,,179,,548,,221,,39,,179,,372,,85,
254.0,"U. Hawaii, Hilo",45,,9,,263,,216,,45,,0,,175,,197,
255.0,Fairfield U.,213,i,208,,208,,212,,0,i,0,,0,,0,
256.0,U. Southern Maine,0,,0,,0,i,210,i,0,,0,,0,i,102,i
257.0,Virginia State U.,585,,615,,345,,203,,559,,590,,345,,200,
258.0,"CUNY, Baruch C.",550,,150,,117,,198,,325,,118,,82,,152,
259.0,Ball State U.,137,,131,,287,,196,,46,,31,,184,,72,
260.0,U. Texas Pan American,1,,101,,324,,193,,0,,63,,235,,65,
261.0,"U. Nebraska, Omaha",328,,336,,228,,191,,262,,212,,108,,191,
262.0,Trinity U.,283,,364,,327,,190,,270,,340,,252,,131,
263.0,Oakland U.,723,,986,,801,,187,,687,,822,,647,,84,
264.0,Mount Holyoke C.,310,,352,,399,,184,,248,,287,,319,,119,
265.0,U. Northern Colorado,105,,78,,278,,179,,51,,12,,127,,67,
266.0,"Minnesota State U., Mankato",5,,33,,76,,178,,0,,3,,13,,16,
267.0,Texas A&M International U.,220,,260,,162,,177,,210,,256,,162,,175,
268.0,Florida A&M U.,49,,107,,81,,175,,20,,96,,68,,149,
268.0,Florida Institute of Technology,249,,232,,135,i,175,,155,,114,,68,,175,
270.0,U.S. Military Academy,0,,153,,412,,174,,0,,153,,412,,174,
271.0,Texas A&M U.-Kingsville,109,,27,,33,,173,,0,,0,,10,,120,
272.0,Colgate U.,190,,78,,308,,172,,124,,0,,141,,0,
273.0,"U. North Carolina, Asheville",0,,0,,0,,170,,0,,0,,0,,169,
274.0,Spelman C.,0,,50,,31,,166,,0,,50,,31,,166,
275.0,U. Central Arkansas,6,,12,,202,,164,,0,,0,,142,,101,
276.0,Western Kentucky U.,22,,54,,55,,161,,0,,0,,0,,43,
277.0,"Rutgers, State U. New Jersey, Camden",340,,213,,120,,158,,261,,172,,95,,155,
278.0,U. Idaho,179,,292,,153,,155,,124,,146,,93,,123,
278.0,"U. North Carolina, Charlotte",478,,315,,328,,155,,420,,119,,51,,24,
280.0,"Union C., Schenectady",76,,88,,56,,149,,47,,68,,41,,132,
281.0,Bucknell U.,125,,183,,325,,146,,39,,0,,0,,51,
282.0,"Wheaton C., Wheaton",147,,ne,,286,,144,,0,,ne,,0,,0,
283.0,U. North Florida,65,,86,,71,,143,,34,,67,,61,,135,
284.0,"U. South Carolina, Aiken",ne,,0,,140,i,137,,ne,,0,,140,i,137,
285.0,Bates C.,52,,48,,9,,136,,47,,21,,0,,128,
286.0,"California State U., Fullerton",89,,52,,50,,134,,7,,0,,24,,84,
287.0,Seattle Pacific U.,5,,2,,129,,133,,5,,2,,129,,133,
288.0,Colby C.,137,,123,,119,,132,,128,,113,,104,,116,
289.0,Towson U.,196,,10,,44,,129,,170,,0,,13,,0,
290.0,Eastern Connecticut State U.,ne,,ne,,3,,128,,ne,,ne,,0,,0,
291.0,Tennessee State U.,5,,98,,126,,122,,0,,98,,126,,116,
292.0,Colorado C.,44,,0,,52,,116,,0,,0,,0,,0,
293.0,New Mexico State U.,383,,271,,112,,115,,262,,168,,2,,5,
293.0,South Carolina State U.,0,,57,i,86,i,115,i,0,,0,i,0,i,0,
295.0,Southern Connecticut State U.,0,i,13,i,552,i,112,i,0,i,0,,492,,46,i
296.0,Pomona C.,105,,159,,138,,107,,0,,30,,31,,0,
297.0,Middlebury C.,334,,277,,194,,105,,334,,277,,194,,105,
297.0,Youngstown State U.,7,,12,,5,,105,,0,,0,,0,,0,
299.0,Amherst C.,553,i,584,,333,,104,,442,i,451,,146,,51,
299.0,Furman U.,129,,109,,67,,104,,79,,88,,54,,53,
299.0,McNeese State U.,57,,55,,86,,104,,0,,0,,0,,0,
302.0,"California Polytechnic State U., San Luis Obispo",96,,43,,80,,103,,61,,43,,73,,35,
303.0,Georgia Southern U.,2,,1,,36,,101,,0,,0,,0,,46,
304.0,Occidental C.,59,,62,,58,,100,,59,,62,,58,,100,
304.0,Skidmore C.,273,,184,,185,,100,,179,,140,,93,,22,
306.0,La Salle U.,123,,5,,136,,93,,0,,0,,0,,0,
306.0,Texas State U.,146,,153,,122,,93,,58,,51,,2,,0,
308.0,"U. South Florida, Sarasota-Manatee",ne,,ne,,58,,92,,ne,,ne,,0,,0,
309.0,Southeastern Louisiana U.,50,,43,,30,,91,,18,,22,,24,,7,
310.0,"Southern Illinois U., Edwardsville",0,,0,,181,,90,,0,,0,,4,,0,
311.0,"U. Alaska, Anchorage",0,,29,,77,,89,,0,,0,,0,,0,
312.0,Carleton C.,54,,123,,155,,87,,0,,52,,78,,87,
312.0,U. Maine,481,,257,,47,,87,,294,,239,,24,,63,
314.0,Hamilton C.,318,,185,,124,,86,,318,,177,,111,,0,
315.0,Elon U.,60,i,74,i,68,,84,,0,,0,,0,,0,
315.0,U. Wisconsin-Stevens Point,0,,0,,0,i,84,i,0,,0,,0,i,48,i
317.0,"U. Minnesota, Morris",ne,,13,,49,,81,,ne,,0,,0,,78,
318.0,"CUNY, C. Staten Island",32,,2,i,4,,78,,0,,0,,1,,40,
319.0,C. of Saint Benedict,ne,,78,,58,,75,,ne,,0,,0,,0,
319.0,Sam Houston State U.,365,,358,,75,,75,,323,,331,,62,,45,
321.0,"Pennsylvania State U., Harrisburg",146,,53,,43,,74,,113,,34,,7,,3,
